age,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_single,marital_married,marital_divorced,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,is_duplicate,duplicate_with
46,1,0,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,1,,
36,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
54,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
57,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
51,0,0,0,0,0,0,0,0,1,0,0,1,0,2,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
54,0,0,0,0,1,0,0,0,0,0,0,1,0,4,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
49,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
34,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
41,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
38,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
45,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
34,1,0,0,0,0,0,0,0,0,0,1,0,0,3,-1,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
48,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
37,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-1,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
34,1,0,0,0,0,0,0,0,0,0,1,0,0,3,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
40,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
43,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
33,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
32,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
39,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
44,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
35,0,0,0,0,0,0,0,1,0,0,1,0,0,6,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
35,0,0,0,0,0,0,0,1,0,0,1,0,0,6,-1,1,1,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
35,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
35,0,0,0,0,0,0,0,1,0,0,1,0,0,6,-1,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
55,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
59,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
57,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
39,1,0,0,0,0,0,0,0,0,0,0,1,0,5,-1,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
39,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-1,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
50,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
40,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
35,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,Duplicate,Row 102
43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,0,0,0,0,0,0,1,0,0,0,1,0,0,2,-1,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
46,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-1,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
40,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
58,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,Duplicate,Row 187
35,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
43,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
45,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
39,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
50,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
32,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
39,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
52,0,0,0,0,0,1,0,0,0,0,0,1,0,6,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
44,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
56,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
48,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
33,0,0,0,0,0,0,1,0,0,0,0,1,0,4,-1,0,1,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
43,0,0,0,1,0,0,0,0,0,0,0,1,0,6,-1,0,1,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
57,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
34,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
34,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
30,0,0,0,0,0,0,0,0,1,0,0,1,0,6,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
32,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
33,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
40,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
41,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
51,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
53,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,1,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
58,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
45,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
33,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
33,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,Duplicate,Row 253
27,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
43,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
27,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,Duplicate,Row 255
34,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
31,0,0,0,0,0,0,0,1,0,0,1,0,0,6,-1,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
54,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
40,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
52,0,0,0,0,0,0,0,0,0,1,0,1,0,4,-1,1,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
47,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
49,0,0,1,0,0,0,0,0,0,0,0,1,0,3,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
32,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
49,0,0,1,0,0,0,0,0,0,0,1,0,0,4,-1,1,1,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
50,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
34,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,Duplicate,Row 34
55,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,Duplicate,Row 51
47,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,5,1,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
51,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
47,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
56,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
53,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
44,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
39,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,1,,
37,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
60,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
31,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
53,0,0,0,0,0,0,0,0,1,0,0,0,1,5,-1,0,1,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
45,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
37,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
47,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
49,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
35,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
38,0,0,0,0,0,0,1,0,0,0,1,0,0,4,-1,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
50,1,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,0,1,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
59,0,0,0,0,1,0,0,0,0,0,0,1,0,5,-1,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
40,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
57,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
41,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
54,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
27,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
58,1,0,0,0,0,0,0,0,0,0,0,1,0,5,-1,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
40,0,0,0,1,0,0,0,0,0,0,0,1,0,6,-1,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
34,0,0,0,0,0,0,0,0,0,0,1,0,0,3,-1,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
33,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
56,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
43,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
54,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
53,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
40,0,0,0,0,0,0,1,0,0,0,0,1,0,2,-1,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
54,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,1,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
40,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,5,1,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
26,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
33,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
35,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
29,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,Duplicate,Row 277
35,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,5,1,5,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
50,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,1,0,5,1,5,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
46,0,0,0,0,0,0,1,0,0,0,0,1,0,4,-1,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
49,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,5,1,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
42,0,0,0,0,0,0,0,0,1,0,1,0,0,5,-1,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
55,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,Duplicate,Row 108
41,0,0,0,1,0,0,0,0,0,0,0,1,0,6,-1,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
57,0,0,0,1,0,0,0,0,0,0,0,1,0,5,-1,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
32,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
49,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
58,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
52,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
50,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
41,1,0,0,0,0,0,0,0,0,0,1,0,0,3,-1,1,0,0,5,1,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
33,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
57,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
48,1,0,0,0,0,0,0,0,0,0,0,1,0,2,-1,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
55,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
38,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
38,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
53,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
43,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,5,1,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
36,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
32,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
33,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
58,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
40,0,0,0,0,0,0,0,0,0,1,0,0,1,4,-1,0,0,0,5,2,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0,,
